Time,DayOfYear,Hour,O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
2010-01-20 21:00:00,20,21,10.0,350.56,6.05,42.28,4.003776194107742,4.013492657063073,1.7070130399644694,1.2235303854129769,0.7482117545375787,1.9086438854765533,1.2886787930374608,19.47856298838867,0.3226568710642669,279.25,0.91,1.64186,4.69747,0.264731,0.657643,0.259512,0.631021
2010-01-20 22:00:00,20,22,15.449000000000002,317.0,2.53,29.7,3.6248482552846286,4.062626258164914,1.4454239262597657,1.0021657201351148,0.5879493839908704,1.7738267290660958,1.2325272773659823,16.298028492453348,0.3082341119199678,279.34999999999997,0.87,1.05602,3.94185,0.282896,0.707688,0.250429,0.620575
2010-01-20 23:00:00,20,23,18.047,285.74,1.68,23.03,3.199767259225604,3.085975510772917,2.136261585618907,0.8902270631978351,0.529898488577108,1.5885331218892107,1.120232628276571,15.41617214058088,0.1893810012951632,278.84999999999997,0.88,0.740136,2.78622,0.431801,1.0107,0.379883,0.567961
2010-01-21 00:00:00,21,0,14.218,272.66,1.87,19.61,3.1802316602111453,3.4486007549833717,1.6738613875803623,0.8698775896762123,0.4979499575980465,1.4717901038795205,1.0494553554764408,14.105154420781846,0.2969233174043142,278.45,0.89,0.578644,1.84004,0.875306,1.78434,1.26144,0.4808809999999999
2010-01-21 01:00:00,21,1,7.43,231.06,2.93,18.77,3.132527344196885,3.29816522925685,2.2483117942146533,0.8842376825208884,0.4849079288435836,1.455399857158101,1.0617604115368775,16.655448024205537,0.3646384708141664,278.15,0.85,0.508765,1.63098,1.16475,2.37436,1.66978,0.4879099999999999
2010-01-21 02:00:00,21,2,5.740999999999999,243.94,2.94,20.8,3.122276388498743,3.8538084534820873,1.6259756674699848,0.8476382687625474,0.4860190910036794,1.4157340817538626,1.0750103151681965,16.843991686560756,0.3621848063954266,277.95,0.83,0.431957,1.71905,1.29623,2.98527,1.56837,0.539524
2010-01-21 03:00:00,21,3,5.205,259.36,2.64,18.88,3.089434086066384,4.259546024149549,1.5164207445375584,0.7824801375143982,0.4628358925139618,1.4107573944632044,1.0712324524615928,13.849649667065515,0.2561685498637845,277.84999999999997,0.83,0.383815,1.53208,1.33434,3.7025,1.23053,0.544925
2010-01-21 04:00:00,21,4,7.1,263.3,2.44,16.6,3.287667671642107,3.745618190663718,1.827796748381836,0.7996082005425522,0.5343808825851616,1.4079390376240175,1.0617070175615355,12.09739044975844,0.2217873252646152,277.65,0.85,0.360968,1.45945,1.24539,3.49218,1.12516,0.536598
2010-01-21 05:00:00,21,5,7.196000000000001,251.98,2.26,15.8,3.3042995708924465,4.049523964537757,1.8175779594749064,0.8224549963274809,0.5434317594882486,1.4523193730204882,1.0560252041996363,13.764038733107816,0.2506029208163994,277.95,0.84,0.399649,1.71494,1.7897,5.34449,1.2508,0.594542
2010-01-21 06:00:00,21,6,2.383,283.8,4.99,24.22,3.4888305162401303,3.823027697497699,1.5848628655886188,0.8898830107779776,0.533532720035302,1.55354519574759,1.179021581081248,22.99403982819988,0.7396302085659417,277.95,0.81,0.62728,2.00308,2.03911,5.20772,2.16392,0.523803
2010-01-21 07:00:00,21,7,1.426,288.68,12.78,36.81,3.720146494111867,4.131702320890444,2.932554770035021,1.0236380008600894,0.6437291067087373,1.7237200066198872,1.1649302877483796,22.86283428248999,0.4416296726363271,278.04999999999995,0.79,1.021,2.41723,1.62758,3.51699,2.60998,0.447686
2010-01-21 08:00:00,21,8,2.3939999999999997,327.16,19.33,47.2,3.653484159742969,3.500480057323257,1.301707354365221,1.125511579477032,0.7256687131044485,1.6801692489969773,1.362587573665659,23.90061202485449,0.5149104550935643,278.04999999999995,0.8,1.17299,2.63067,1.65822,3.57755,2.76331,0.536084
2010-01-21 09:00:00,21,9,3.995,338.86,14.92,43.46,3.7538858374861057,4.113253135378674,2.182067901009851,1.6353659161714065,1.0886975105905194,1.8997551204079348,1.2917391290519815,29.49074505357078,0.7005511142869904,278.15,0.78,1.84733,3.56051,2.22415,4.04594,6.57862,0.446968
2010-01-21 16:00:00,21,16,12.605999999999998,288.64444444444445,8.79,33.23,3.505971036206577,3.698411397448224,2.8369021529410907,1.3323900779407645,0.8655705114585773,1.8523914589080055,1.6229984544450382,26.263373135470804,0.3863623777410567,278.54999999999995,0.76,1.50351,3.4211,1.35538,2.43757,2.47062,0.497486
2010-01-21 17:00:00,21,17,8.036,280.66,8.88,40.8,3.7382008726445,4.334450680731279,2.5205949893335857,1.8480634965248108,1.2336676352819962,2.1795017309203004,2.0081331953221206,31.80490039284431,0.4317850922245544,279.25,0.76,2.82757,4.19815,1.4712,3.00225,2.22651,0.495009
2010-01-21 18:00:00,21,18,1.7279999999999998,355.86,26.17,71.58,5.0223753739996795,5.413511267282604,3.064091971430027,2.3978681671406963,1.6168654595719942,2.737155592250301,2.5359663980594624,31.4755218361844,0.5830445268188112,278.45,0.85,3.39494,7.01808,1.74996,4.13355,2.03838,0.545804
2010-01-21 19:00:00,21,19,2.852,467.98,37.61,81.54,5.153012499930889,6.947539365997551,4.198199305408927,2.72765411622842,1.822373608851137,2.872876028037215,2.252264306148389,38.312091336773314,1.008904917154214,277.45,0.92,4.51674,9.45163,1.47043,3.52891,1.33625,0.584748
